* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:19:21
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca bass
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
25186.889 41.071 57.458
25187.256 41.071 57.460
25187.623 41.071 57.462
25187.988 41.072 57.464
25188.354 41.074 57.464
25188.721 41.075 57.463
25189.088 41.076 57.462
25189.453 41.077 57.461
25189.818 41.077 57.460
25190.186 41.077 57.459
25190.553 41.076 57.457
25190.918 41.075 57.457
25191.283 41.074 57.458
25191.650 41.073 57.461
25192.018 41.073 57.465
25192.383 41.075 57.468
25192.748 41.079 57.468
25193.115 41.081 57.467
25193.482 41.082 57.464
25193.848 41.082 57.461
25194.213 41.080 57.460
25194.580 41.079 57.461
25194.947 41.078 57.463
25195.312 41.079 57.466
25195.678 41.080 57.467
25196.045 41.081 57.468
25196.412 41.083 57.467
25196.777 41.083 57.466
25197.143 41.084 57.466
25197.510 41.084 57.465
25197.877 41.084 57.465
25198.242 41.084 57.466
25198.607 41.084 57.466
25198.975 41.085 57.466
25199.342 41.086 57.465
25199.707 41.087 57.464
25200.072 41.086 57.462
25200.439 41.085 57.461
25200.807 41.084 57.462
25201.172 41.084 57.464
25201.537 41.085 57.465
25201.904 41.086 57.466
25202.271 41.087 57.465
25202.637 41.087 57.463
25203.002 41.086 57.462
25203.369 41.085 57.463
25203.736 41.085 57.465
25204.102 41.086 57.467
25204.467 41.088 57.468
25204.834 41.090 57.467
25205.201 41.091 57.465
25205.566 41.091 57.462
25205.932 41.090 57.461
25206.299 41.089 57.461
25206.666 41.089 57.461
25207.031 41.088 57.462
25207.396 41.088 57.463
25207.764 41.088 57.465
25208.131 41.089 57.468
25208.496 41.091 57.469
25208.861 41.094 57.469
25209.229 41.096 57.467
25209.596 41.096 57.464
25209.961 41.095 57.462
25210.326 41.093 57.463
25210.693 41.092 57.467
25211.061 41.093 57.470
25211.426 41.096 57.473
25211.791 41.099 57.472
25212.158 41.100 57.470
25212.525 41.100 57.467
25212.891 41.099 57.466
25213.256 41.097 57.467
25213.623 41.097 57.469
25213.990 41.097 57.470
25214.355 41.098 57.471
25214.721 41.099 57.470
25215.088 41.099 57.470
25215.455 41.100 57.470
25215.820 41.101 57.470
25216.186 41.101 57.469
25216.553 41.101 57.467
25216.920 41.101 57.466
25217.285 41.100 57.466
25217.650 41.100 57.467
25218.018 41.101 57.468
25218.385 41.102 57.468
25218.750 41.103 57.467
25219.115 41.104 57.465
25219.482 41.103 57.463
25219.850 41.101 57.463
25220.215 41.100 57.466
25220.580 41.101 57.469
25220.947 41.103 57.472
25221.314 41.105 57.472
25221.680 41.108 57.471
25222.045 41.108 57.469
25222.412 41.108 57.467
25222.779 41.107 57.466
25223.145 41.106 57.468
25223.510 41.105 57.470
25223.877 41.106 57.473
25224.244 41.108 57.474
25224.609 41.110 57.473
25224.975 41.112 57.471
25225.342 41.112 57.469
25225.709 41.112 57.466
25226.074 41.110 57.465
25226.439 41.109 57.465
25226.807 41.108 57.467
25227.174 41.108 57.469
25227.539 41.108 57.471
25227.904 41.110 57.473
25228.271 41.112 57.474
25228.639 41.114 57.473
25229.004 41.116 57.471
25229.369 41.117 57.469
25229.736 41.116 57.467
25230.104 41.115 57.466
25230.469 41.114 57.467
25230.834 41.113 57.469
25231.201 41.114 57.472
25231.568 41.115 57.473
25231.934 41.117 57.473
25232.299 41.118 57.472
25232.666 41.118 57.470
25233.033 41.117 57.469
25233.398 41.116 57.469
25233.764 41.115 57.470
25234.131 41.115 57.472
25234.498 41.116 57.473
25234.863 41.116 57.473
25235.229 41.117 57.473
25235.596 41.117 57.473
25235.963 41.118 57.472
25236.328 41.118 57.472
25236.693 41.118 57.472
25237.061 41.119 57.473
25237.428 41.120 57.473
25237.793 41.121 57.472
25238.158 41.123 57.471
25238.525 41.124 57.469
25238.893 41.124 57.467
25239.258 41.124 57.466
25239.623 41.124 57.465
25239.990 41.123 57.465
25240.357 41.123 57.465
25240.723 41.123 57.466
25241.088 41.122 57.467
25241.455 41.122 57.469
25241.822 41.123 57.471
25242.188 41.124 57.472
25242.553 41.126 57.473
25242.920 41.127 57.472
25243.287 41.128 57.471
25243.652 41.128 57.470
25244.018 41.127 57.470
25244.385 41.126 57.471
25244.752 41.127 57.473
25245.117 41.128 57.475
25245.482 41.130 57.475
25245.850 41.132 57.474
25246.217 41.133 57.472
25246.582 41.133 57.469
25246.947 41.133 57.467
25247.314 41.131 57.466
25247.682 41.130 57.466
25248.047 41.129 57.468
25248.412 41.130 57.471
25248.779 41.131 57.473
25249.146 41.133 57.473
25249.512 41.134 57.473
25249.877 41.135 57.472
25250.244 41.136 57.471
25250.611 41.136 57.470
25250.977 41.136 57.470
25251.342 41.136 57.470
25251.709 41.136 57.470
25252.076 41.135 57.470
25252.441 41.135 57.472
25252.807 41.135 57.474
25253.174 41.137 57.475
25253.541 41.138 57.474
25253.906 41.139 57.472
25254.271 41.138 57.471
25254.639 41.137 57.471
25255.006 41.136 57.473
25255.371 41.136 57.475
25255.736 41.138 57.477
25256.104 41.140 57.477
25256.471 41.142 57.474
25256.836 41.142 57.472
25257.201 41.141 57.470
25257.568 41.140 57.470
25257.936 41.140 57.471
25258.301 41.141 57.473
25258.666 41.142 57.473
25259.033 41.142 57.473
25259.400 41.142 57.473
25259.766 41.143 57.474
25260.131 41.144 57.475
25260.498 41.145 57.475
25260.865 41.146 57.474
25261.230 41.146 57.473
25261.596 41.145 57.473
25261.963 41.144 57.475
25262.330 41.144 57.477
25262.695 41.146 57.480
25263.061 41.148 57.480
25263.428 41.150 57.478
25263.795 41.151 57.476
25264.160 41.150 57.474
25264.525 41.149 57.475
25264.893 41.149 57.476
25265.260 41.149 57.477
25265.625 41.151 57.476
25265.990 41.151 57.475
25266.357 41.150 57.474
25266.725 41.149 57.475
25267.090 41.149 57.477
25267.455 41.150 57.480
25267.822 41.153 57.480
25268.189 41.155 57.479
25268.555 41.155 57.476
25268.920 41.154 57.474
25269.287 41.153 57.475
25269.654 41.152 57.477
25270.020 41.153 57.480
25270.385 41.155 57.481
25270.752 41.157 57.481
25271.119 41.158 57.479
25271.484 41.158 57.477
25271.850 41.157 57.477
25272.217 41.157 57.477
25272.584 41.158 57.478
25272.949 41.159 57.478
25273.314 41.160 57.476
25273.682 41.160 57.474
25274.049 41.160 57.473
25274.414 41.159 57.472
25274.779 41.158 57.473
25275.146 41.158 57.474
25275.514 41.159 57.474
25275.879 41.159 57.473
25276.244 41.158 57.473
25276.611 41.158 57.474
25276.979 41.157 57.476
25277.344 41.158 57.478
25277.709 41.160 57.480
25278.076 41.162 57.481
25278.443 41.164 57.481
25278.809 41.165 57.480
25279.174 41.166 57.479
25279.541 41.166 57.478
25279.908 41.166 57.478
25280.273 41.166 57.478
25280.639 41.166 57.478
25281.006 41.166 57.478
25281.373 41.166 57.478
25281.738 41.165 57.478
25282.104 41.165 57.479
25282.471 41.166 57.481
25282.838 41.167 57.482
25283.203 41.168 57.482
25283.568 41.170 57.481
25283.936 41.170 57.478
25284.303 41.169 57.477
25284.668 41.168 57.476
25285.033 41.167 57.478
25285.400 41.167 57.480
25285.768 41.169 57.481
25286.133 41.170 57.481
25286.498 41.171 57.479
25286.865 41.172 57.477
25287.232 41.171 57.476
25287.598 41.170 57.476
25287.963 41.170 57.477
25288.330 41.170 57.478
25288.697 41.170 57.479
25289.062 41.171 57.480
25289.428 41.171 57.481
25289.795 41.172 57.482
25290.162 41.173 57.483
25290.527 41.174 57.484
25290.893 41.175 57.485
25291.260 41.176 57.485
25291.627 41.178 57.485
25291.992 41.180 57.484
25292.357 41.181 57.482
25292.725 41.181 57.480
25293.092 41.181 57.479
25293.457 41.181 57.479
25293.822 41.182 57.479
25294.189 41.182 57.477
25294.557 41.182 57.476
25294.922 41.181 57.475
25295.287 41.179 57.475
25295.654 41.178 57.477
25296.021 41.179 57.480
25296.387 41.180 57.481
25296.752 41.181 57.481
25297.119 41.182 57.480
25297.486 41.181 57.480
25297.852 41.181 57.481
25298.217 41.181 57.483
25298.584 41.182 57.484
25298.951 41.184 57.484
25299.316 41.186 57.482
25299.682 41.186 57.479
25300.049 41.185 57.478
25300.416 41.183 57.478
25300.781 41.182 57.480
25301.146 41.183 57.482
25301.514 41.184 57.484
25301.881 41.186 57.483
25302.246 41.187 57.481
25302.611 41.187 57.480
25302.979 41.187 57.479
25303.346 41.186 57.479
25303.711 41.187 57.480
25304.076 41.188 57.481
25304.443 41.189 57.481
25304.811 41.191 57.481
25305.176 41.191 57.479
25305.541 41.191 57.478
25305.908 41.191 57.478
25306.275 41.190 57.478
25306.641 41.191 57.480
25307.006 41.191 57.481
25307.373 41.193 57.482
25307.740 41.194 57.482
25308.105 41.195 57.481
25308.471 41.195 57.480
25308.838 41.195 57.480
25309.205 41.195 57.480
25309.570 41.195 57.481
25309.936 41.196 57.482
25310.303 41.197 57.483
25310.670 41.197 57.482
25311.035 41.198 57.481
25311.400 41.198 57.480
25311.768 41.197 57.480
25312.135 41.197 57.481
25312.500 41.196 57.482
25312.865 41.197 57.483
25313.232 41.198 57.484
25313.600 41.199 57.484
25313.965 41.201 57.483
25314.330 41.201 57.482
25314.697 41.201 57.481
25315.064 41.201 57.480
25315.430 41.201 57.481
25315.795 41.201 57.481
25316.162 41.202 57.482
25316.529 41.202 57.483
25316.895 41.203 57.482
25317.260 41.204 57.482
25317.627 41.204 57.481
25317.994 41.204 57.480
25318.359 41.204 57.480
25318.725 41.204 57.480
25319.092 41.203 57.480
25319.459 41.203 57.481
25319.824 41.202 57.482
25320.189 41.202 57.484
25320.557 41.203 57.486
25320.924 41.204 57.487
25321.289 41.206 57.488
25321.654 41.207 57.487
25322.021 41.208 57.485
25322.389 41.208 57.484
25322.754 41.208 57.484
25323.119 41.208 57.484
25323.486 41.208 57.485
25323.854 41.209 57.484
25324.219 41.209 57.483
25324.584 41.209 57.483
25324.951 41.208 57.483
25325.318 41.208 57.484
25325.684 41.208 57.486
25326.049 41.209 57.488
25326.416 41.211 57.489
25326.783 41.213 57.488
25327.148 41.214 57.486
25327.514 41.214 57.484
25327.881 41.213 57.483
25328.248 41.212 57.484
25328.613 41.212 57.485
25328.979 41.212 57.486
25329.346 41.214 57.487
25329.713 41.214 57.486
25330.078 41.214 57.484
25330.443 41.214 57.484
25330.811 41.213 57.485
25331.178 41.213 57.486
25331.543 41.214 57.488
25331.908 41.216 57.489
25332.275 41.218 57.488
25332.643 41.219 57.486
25333.008 41.219 57.484
25333.373 41.218 57.483
25333.740 41.218 57.484
25334.107 41.218 57.486
25334.473 41.219 57.487
25334.838 41.221 57.486
25335.205 41.222 57.486
25335.572 41.222 57.485
25335.938 41.222 57.484
25336.303 41.222 57.485
25336.670 41.222 57.486
25337.037 41.222 57.487
25337.402 41.223 57.488
25337.768 41.224 57.488
25338.135 41.225 57.488
25338.502 41.226 57.488
25338.867 41.226 57.487
25339.232 41.226 57.486
25339.600 41.225 57.486
25339.967 41.225 57.486
25340.332 41.225 57.487
25340.697 41.225 57.489
25341.064 41.226 57.489
25341.432 41.226 57.488
25341.797 41.226 57.488
25342.162 41.225 57.488
25342.529 41.224 57.490
25342.896 41.224 57.493
25343.262 41.226 57.495
25343.627 41.229 57.497
25343.994 41.231 57.496
25344.361 41.233 57.494
25344.727 41.234 57.492
25345.092 41.234 57.491
25345.459 41.234 57.490
25345.826 41.234 57.490
25346.191 41.235 57.490
25346.557 41.236 57.489
25346.924 41.236 57.488
25347.291 41.237 57.487
25347.656 41.236 57.486
25348.021 41.236 57.485
25348.389 41.235 57.485
25348.756 41.234 57.485
25349.121 41.233 57.487
25349.486 41.234 57.489
25349.854 41.235 57.491
25350.221 41.237 57.491
25350.586 41.238 57.490
25350.951 41.238 57.488
25351.318 41.238 57.487
25351.686 41.237 57.487
25352.051 41.237 57.488
25352.416 41.237 57.489
25352.783 41.237 57.490
25353.150 41.238 57.490
25353.516 41.238 57.490
25353.881 41.239 57.490
25354.248 41.239 57.490
25354.615 41.239 57.491
25354.980 41.240 57.491
25355.346 41.240 57.490
25355.713 41.240 57.490
25356.080 41.240 57.490
25356.445 41.239 57.490
25356.811 41.239 57.491
25357.178 41.240 57.492
25357.545 41.240 57.493
25357.910 41.241 57.493
25358.275 41.242 57.492
25358.643 41.242 57.491
25359.010 41.241 57.491
25359.375 41.241 57.492
25359.740 41.241 57.493
25360.107 41.243 57.495
25360.475 41.244 57.495
25360.840 41.246 57.494
25361.205 41.247 57.492
25361.572 41.247 57.491
25361.939 41.246 57.491
25362.305 41.246 57.492
25362.670 41.247 57.494
25363.037 41.249 57.494
25363.404 41.251 57.493
25363.770 41.252 57.490
25364.135 41.252 57.487
25364.502 41.250 57.486
25364.869 41.249 57.487
25365.234 41.248 57.489
25365.600 41.248 57.491
25365.967 41.249 57.492
25366.334 41.250 57.492
25366.699 41.251 57.492
25367.064 41.251 57.490
25367.432 41.251 57.489
25367.799 41.250 57.489
25368.164 41.250 57.488
25368.529 41.249 57.489
25368.896 41.249 57.490
25369.264 41.250 57.491
25369.629 41.251 57.492
25369.994 41.253 57.492
25370.361 41.254 57.490
25370.729 41.254 57.489
25371.094 41.254 57.488
25371.459 41.254 57.487
25371.826 41.254 57.487
25372.193 41.253 57.489
25372.559 41.254 57.490
25372.924 41.255 57.492
25373.291 41.257 57.493
25373.658 41.258 57.492
25374.023 41.259 57.491
25374.389 41.259 57.490
25374.756 41.258 57.490
25375.123 41.258 57.492
25375.488 41.259 57.494
25375.854 41.260 57.496
25376.221 41.262 57.496
25376.588 41.263 57.494
25376.953 41.263 57.493
25377.318 41.262 57.492
25377.686 41.261 57.493
25378.053 41.261 57.495
25378.418 41.261 57.496
25378.783 41.262 57.496
25379.150 41.263 57.496
25379.518 41.263 57.496
25379.883 41.263 57.497
25380.248 41.264 57.497
25380.615 41.265 57.498
25380.982 41.266 57.497
25381.348 41.267 57.495
25381.713 41.266 57.494
25382.080 41.266 57.493
25382.447 41.265 57.494
25382.812 41.265 57.496
25383.178 41.265 57.497
25383.545 41.266 57.498
25383.912 41.267 57.498
25384.277 41.268 57.498
25384.643 41.269 57.499
25385.010 41.269 57.499
25385.377 41.270 57.498
25385.742 41.271 57.498
25386.107 41.271 57.498
25386.475 41.271 57.497
25386.842 41.272 57.497
25387.207 41.272 57.496
25387.572 41.271 57.497
25387.939 41.271 57.497
25388.307 41.272 57.499
25388.672 41.273 57.500
25389.037 41.274 57.500
25389.404 41.276 57.498
25389.771 41.276 57.496
25390.137 41.275 57.495
25390.502 41.274 57.495
25390.869 41.273 57.496
25391.236 41.273 57.499
25391.602 41.274 57.501
25391.967 41.275 57.503
25392.334 41.277 57.503
25392.701 41.279 57.502
25393.066 41.280 57.501
25393.432 41.281 57.499
25393.799 41.281 57.497
25394.166 41.280 57.496
25394.531 41.280 57.495
25394.896 41.279 57.496
25395.264 41.279 57.497
25395.631 41.280 57.498
25395.996 41.281 57.498
25396.361 41.281 57.497
25396.729 41.282 57.496
25397.096 41.281 57.496
25397.461 41.281 57.496
25397.826 41.281 57.497
25398.193 41.282 57.498
25398.561 41.283 57.499
25398.926 41.283 57.499
25399.291 41.284 57.498
25399.658 41.284 57.498
25400.025 41.284 57.498
25400.391 41.284 57.499
25400.756 41.285 57.500
25401.123 41.286 57.501
25401.490 41.287 57.500
25401.855 41.288 57.499
25402.221 41.288 57.497
25402.588 41.287 57.496
25402.955 41.286 57.496
25403.320 41.285 57.497
25403.686 41.286 57.499
25404.053 41.286 57.499
25404.420 41.287 57.499
25404.785 41.288 57.499
25405.150 41.288 57.499
25405.518 41.288 57.499
25405.885 41.289 57.500
25406.250 41.291 57.501
25406.615 41.292 57.500
25406.982 41.294 57.499
25407.350 41.295 57.497
25407.715 41.295 57.496
25408.080 41.295 57.495
25408.447 41.295 57.495
25408.814 41.295 57.496
25409.180 41.295 57.496
25409.545 41.296 57.496
25409.912 41.296 57.496
25410.279 41.296 57.496
25410.645 41.296 57.497
25411.010 41.297 57.498
25411.377 41.297 57.498
25411.744 41.298 57.498
25412.109 41.298 57.498
25412.475 41.298 57.498
25412.842 41.298 57.498
25413.209 41.298 57.499
25413.574 41.298 57.500
25413.939 41.299 57.501
25414.307 41.300 57.502
25414.674 41.301 57.502
25415.039 41.302 57.502
25415.404 41.303 57.502
25415.771 41.305 57.502
25416.139 41.306 57.500
25416.504 41.306 57.498
25416.869 41.306 57.496
25417.236 41.304 57.495
25417.604 41.303 57.497
25417.969 41.303 57.499
25418.334 41.304 57.501
25418.701 41.306 57.503
25419.068 41.308 57.502
25419.434 41.308 57.501
25419.799 41.308 57.500
25420.166 41.308 57.499
25420.533 41.307 57.500
25420.898 41.307 57.501
25421.264 41.307 57.502
25421.631 41.308 57.503
25421.998 41.309 57.503
25422.363 41.309 57.503
25422.729 41.309 57.503
25423.096 41.309 57.502
25423.463 41.309 57.502
25423.828 41.309 57.502
25424.193 41.309 57.502
25424.561 41.309 57.502
25424.928 41.309 57.503
25425.293 41.310 57.503
25425.658 41.310 57.503
25426.025 41.311 57.504
25426.393 41.312 57.504
25426.758 41.313 57.503
25427.123 41.313 57.503
25427.490 41.314 57.503
25427.857 41.314 57.503
25428.223 41.315 57.503
25428.588 41.316 57.503
25428.955 41.317 57.503
25429.322 41.318 57.501
25429.688 41.318 57.498
25430.053 41.316 57.498
25430.420 41.314 57.499
25430.787 41.313 57.503
25431.152 41.314 57.507
25431.518 41.317 57.509
25431.885 41.320 57.508
25432.252 41.322 57.505
25432.617 41.321 57.502
25432.982 41.320 57.501
25433.350 41.318 57.501
25433.717 41.318 57.503
25434.082 41.318 57.504
25434.447 41.319 57.505
25434.814 41.319 57.505
25435.182 41.319 57.505
25435.547 41.320 57.506
25435.912 41.321 57.507
25436.279 41.322 57.506
25436.646 41.323 57.506
25437.012 41.323 57.505
25437.377 41.323 57.505
25437.744 41.324 57.506
25438.111 41.325 57.506
25438.477 41.325 57.505
25438.842 41.326 57.504
25439.209 41.325 57.503
25439.576 41.325 57.503
25439.941 41.325 57.504
25440.307 41.325 57.505
25440.674 41.326 57.505
25441.041 41.326 57.504
25441.406 41.326 57.504
25441.771 41.326 57.504
25442.139 41.326 57.506
25442.506 41.327 57.507
25442.871 41.329 57.507
25443.236 41.330 57.506
25443.604 41.330 57.505
25443.971 41.329 57.505
25444.336 41.329 57.506
25444.701 41.330 57.507
25445.068 41.331 57.508
25445.436 41.332 57.507
25445.801 41.332 57.506
25446.166 41.331 57.506
25446.533 41.331 57.508
25446.900 41.331 57.511
25447.266 41.333 57.513
25447.631 41.336 57.513
25447.998 41.338 57.511
25448.365 41.338 57.509
25448.730 41.337 57.506
25449.096 41.336 57.506
25449.463 41.335 57.506
25449.830 41.334 57.508
25450.195 41.333 57.510
25450.561 41.334 57.511
25450.928 41.334 57.513
25451.295 41.336 57.514
25451.660 41.337 57.514
25452.025 41.339 57.513
25452.393 41.340 57.511
25452.760 41.341 57.508
25453.125 41.340 57.506
25453.490 41.339 57.505
25453.857 41.339 57.505
25454.225 41.339 57.506
25454.590 41.339 57.506
25454.955 41.340 57.505
25455.322 41.340 57.504
25455.689 41.339 57.504
25456.055 41.339 57.504
25456.420 41.339 57.505
25456.787 41.339 57.507
25457.154 41.340 57.509
25457.520 41.341 57.511
25457.885 41.343 57.511
25458.252 41.345 57.510
25458.619 41.347 57.509
25458.984 41.347 57.507
25459.350 41.347 57.505
25459.717 41.346 57.505
25460.084 41.345 57.506
25460.449 41.344 57.507
25460.814 41.344 57.509
25461.182 41.346 57.510
25461.549 41.347 57.511
25461.914 41.348 57.510
25462.279 41.348 57.509
25462.646 41.347 57.508
25463.014 41.347 57.509
25463.379 41.347 57.510
25463.744 41.348 57.512
25464.111 41.350 57.513
25464.479 41.351 57.512
25464.844 41.352 57.510
25465.209 41.353 57.508
25465.576 41.352 57.507
25465.943 41.352 57.508
25466.309 41.352 57.508
25466.674 41.353 57.508
25467.041 41.354 57.508
25467.408 41.354 57.507
25467.773 41.354 57.506
25468.139 41.353 57.506
25468.506 41.353 57.507
25468.873 41.353 57.509
25469.238 41.354 57.510
25469.604 41.355 57.511
25469.971 41.356 57.512
25470.338 41.357 57.512
25470.703 41.358 57.511
25471.068 41.358 57.510
25471.436 41.358 57.509
25471.803 41.357 57.509
25472.168 41.357 57.510
25472.533 41.357 57.511
25472.900 41.357 57.513
25473.268 41.359 57.514
25473.633 41.360 57.513
25473.998 41.361 57.512
25474.365 41.361 57.511
25474.732 41.360 57.510
25475.098 41.360 57.511
25475.463 41.360 57.511
25475.830 41.361 57.512
25476.197 41.362 57.511
25476.562 41.362 57.511
25476.928 41.362 57.511
25477.295 41.363 57.512
25477.662 41.364 57.513
25478.027 41.365 57.513
25478.393 41.366 57.513
25478.760 41.368 57.512
25479.127 41.368 57.511
25479.492 41.368 57.510
25479.857 41.368 57.509
25480.225 41.368 57.509
25480.592 41.368 57.510
25480.957 41.367 57.510
25481.322 41.367 57.512
25481.689 41.367 57.514
25482.057 41.368 57.515
25482.422 41.370 57.516
25482.787 41.371 57.516
25483.154 41.372 57.514
25483.521 41.371 57.513
25483.887 41.370 57.513
25484.252 41.370 57.515
25484.619 41.370 57.517
25484.986 41.371 57.517
25485.352 41.372 57.516
25485.717 41.372 57.515
25486.084 41.371 57.514
25486.451 41.370 57.515
